"","REF_AREA","SECT_PERF","SECT_FUND","Sources.de.financement","UNIT_MEASURE","PRICE_BASE","TIME_PERIOD","BASE_PER","OBS_VALUE","PIB","share_financements","share_financements_PIB"
"4976","GBR","BES","BES","Secteur des entreprises","USD_PPP","V",2005,NA,12133.647917681,1976697.868,0.645098274929381,0.00613834218881294
"4977","GBR","BES","GOV","Secteur de l'Etat","USD_PPP","V",2005,NA,1569.3473110395,1976697.868,0.0834360161086768,0.000793923713100044
"4978","GBR","BES","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2005,NA,NA,1976697.868,NA,NA
"4979","GBR","BES","PNP","Secteur privé sans but lucratif","USD_PPP","V",2005,NA,3.109017636,1976697.868,0.000165294223741737,1.57283401086766e-06
"4980","GBR","BES","ROW","Reste du monde","USD_PPP","V",2005,NA,5102.8871728343,1976697.868,0.271300414738243,0.00258152105865189
"4981","GBR","BES","ROW_BES","Secteur des entreprises","USD_PPP","V",2005,NA,5000.8548667946,1976697.868,0.265875758850761,0.00252990350612074
"4982","GBR","BES","_T","Total","USD_PPP","V",2005,NA,18808.99141919,1976697.868,1,0.00951535979457534
"4983","GBR","GOV","BES","Secteur des entreprises","USD_PPP","V",2005,NA,319.66354052871,1976697.868,0.0988161286094982,0.000161715933276208
"4984","GBR","GOV","GOV","Secteur de l'Etat","USD_PPP","V",2005,NA,2692.1266344261,1976697.868,0.832204796644966,0.00136193126830757
"4985","GBR","GOV","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2005,NA,23.882908200421,1976697.868,0.00738281420645681,1.20822248999466e-05
"4986","GBR","GOV","PNP","Secteur privé sans but lucratif","USD_PPP","V",2005,NA,87.617769729354,1976697.868,0.0270848805207288,4.43253221181468e-05
"4987","GBR","GOV","ROW","Reste du monde","USD_PPP","V",2005,NA,111.64199691321,1976697.868,0.0345113800183482,5.6479039473123e-05
"4988","GBR","GOV","_T","Total","USD_PPP","V",2005,NA,3234.9328497978,1976697.868,1,0.00163653378807499
"4989","GBR","HES","BES","Secteur des entreprises","USD_PPP","V",2005,NA,362.34187352591,1976697.868,0.045948997329797,0.000183306654695046
"4990","GBR","HES","GOV","Secteur de l'Etat","USD_PPP","V",2005,NA,5466.2182792442,1976697.868,0.693177541621116,0.00276532816053212
"4991","GBR","HES","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2005,NA,341.14402601074,1976697.868,0.0432608734610487,0.000172582786440654
"4992","GBR","HES","PNP","Secteur privé sans but lucratif","USD_PPP","V",2005,NA,1106.6689592751,1976697.868,0.140337986774429,0.000559857415334198
"4993","GBR","HES","ROW","Reste du monde","USD_PPP","V",2005,NA,609.36745656931,1976697.868,0.077274600813605,0.000308275466086206
"4994","GBR","HES","ROW_IO","RDM - Organisation internationales","USD_PPP","V",2005,NA,320.65418660258,1976697.868,0.040662532929517,0.00016221709538596
"4995","GBR","HES","_T","Total","USD_PPP","V",2005,NA,7885.7405946253,1976697.868,1,0.00398935048308824
"4996","GBR","PNP","BES","Secteur des entreprises","USD_PPP","V",2005,NA,71.366086634393,1976697.868,0.100517515923566,3.61036897897808e-05
"4997","GBR","PNP","GOV","Secteur de l'Etat","USD_PPP","V",2005,NA,300.16152081475,1976697.868,0.422770700636934,0.000151849974482165
"4998","GBR","PNP","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2005,NA,10.881561724452,1976697.868,0.015326433121019,5.5049190372537e-06
"4999","GBR","PNP","PNP","Secteur privé sans but lucratif","USD_PPP","V",2005,NA,246.74294507654,1976697.868,0.347531847133762,0.000124825826481106
"5000","GBR","PNP","ROW","Reste du monde","USD_PPP","V",2005,NA,80.834458524501,1976697.868,0.113853503184713,4.0893684276742e-05
"5001","GBR","PNP","_T","Total","USD_PPP","V",2005,NA,709.98657277464,1976697.868,1,0.000359178094067049
"5002","GBR","_T","BES","Secteur des entreprises","USD_PPP","V",2005,NA,12887.01941837,1976697.868,0.420599413316603,0.00651946846657397
"5003","GBR","_T","GOV","Secteur de l'Etat","USD_PPP","V",2005,NA,10027.853745525,1976697.868,0.327283545191242,0.00507303311642212
"5004","GBR","_T","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2005,NA,375.90849593562,1976697.868,0.0122686936147448,0.000190169930377858
"5005","GBR","_T","PNP","Secteur privé sans but lucratif","USD_PPP","V",2005,NA,1444.1386917166,1976697.868,0.0471330000184507,0.000730581397944119
"5006","GBR","_T","ROW","Reste du monde","USD_PPP","V",2005,NA,5904.7310848413,1976697.868,0.192715347858976,0.00298716924848795
"5007","GBR","_T","_T","Total","USD_PPP","V",2005,NA,30639.651436388,1976697.868,1,0.0155004221598058
"5008","GBR","BES","BES","Secteur des entreprises","USD_PPP","V",2006,NA,14261.048312034,2113504.388,0.694322503075702,0.00674758396197567
"5009","GBR","BES","GOV","Secteur de l'Etat","USD_PPP","V",2006,NA,1552.9261786117,2113504.388,0.0756067553964885,0.000734763640628741
"5010","GBR","BES","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2006,NA,NA,2113504.388,NA,NA
"5011","GBR","BES","PNP","Secteur privé sans but lucratif","USD_PPP","V",2006,NA,3.302265358,2113504.388,0.000160776199548525,1.5624596649761e-06
"5012","GBR","BES","ROW","Reste du monde","USD_PPP","V",2006,NA,4722.2394614034,2113504.388,0.229909965328266,0.00223431732066193
"5013","GBR","BES","ROW_BES","Secteur des entreprises","USD_PPP","V",2006,NA,4648.2974327435,2113504.388,0.226309976512695,0.00219933181077621
"5014","GBR","BES","_T","Total","USD_PPP","V",2006,NA,20539.516217407,2113504.388,1,0.00971822738293127
"5015","GBR","GOV","BES","Secteur des entreprises","USD_PPP","V",2006,NA,297.92176595962,2113504.388,0.0894975199482419,0.000140961034976389
"5016","GBR","GOV","GOV","Secteur de l'Etat","USD_PPP","V",2006,NA,2770.6006350472,2113504.388,0.832305369851214,0.001310903658766
"5017","GBR","GOV","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2006,NA,32.017616293492,2113504.388,0.00961828768600392,1.51490654456555e-05
"5018","GBR","GOV","PNP","Secteur privé sans but lucratif","USD_PPP","V",2006,NA,91.601969485417,2113504.388,0.0275177916756526,4.33412724409338e-05
"5019","GBR","GOV","ROW","Reste du monde","USD_PPP","V",2006,NA,136.68507045473,2113504.388,0.0410610308389052,6.46722435168798e-05
"5020","GBR","GOV","_T","Total","USD_PPP","V",2006,NA,3328.8270572404,2113504.388,1,0.00157502727514583
"5021","GBR","HES","BES","Secteur des entreprises","USD_PPP","V",2006,NA,416.08543506072,2113504.388,0.0478107367934804,0.000196869917764618
"5022","GBR","HES","GOV","Secteur de l'Etat","USD_PPP","V",2006,NA,6004.2363039352,2113504.388,0.689923120071274,0.00284089133574829
"5023","GBR","HES","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2006,NA,374.73532971307,2113504.388,0.0430593592239419,0.000177305205440184
"5024","GBR","HES","PNP","Secteur privé sans but lucratif","USD_PPP","V",2006,NA,1185.3696866326,2113504.388,0.136206156993434,0.000560855086633773
"5025","GBR","HES","ROW","Reste du monde","USD_PPP","V",2006,NA,722.33465279174,2113504.388,0.0830006269178736,0.000341771068417455
"5026","GBR","HES","ROW_IO","RDM - Organisation internationales","USD_PPP","V",2006,NA,380.99096891445,2113504.388,0.0437781700597225,0.000180265047509544
"5027","GBR","HES","_T","Total","USD_PPP","V",2006,NA,8702.7614081333,2113504.388,1,0.00411769261400431
"5028","GBR","PNP","BES","Secteur des entreprises","USD_PPP","V",2006,NA,81.982326921901,2113504.388,0.110316846986089,3.87897595043465e-05
"5029","GBR","PNP","GOV","Secteur de l'Etat","USD_PPP","V",2006,NA,289.02000716951,2113504.388,0.388910355486868,0.000136749187184328
"5030","GBR","PNP","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2006,NA,12.060447393064,2113504.388,0.0162287480680057,5.70637442795979e-06
"5031","GBR","PNP","PNP","Secteur privé sans but lucratif","USD_PPP","V",2006,NA,264.32480536466,2113504.388,0.355680061823802,0.000125064706212789
"5032","GBR","PNP","ROW","Reste du monde","USD_PPP","V",2006,NA,95.765695371118,2113504.388,0.12886398763524,4.53113302791581e-05
"5033","GBR","PNP","_T","Total","USD_PPP","V",2006,NA,743.15328222025,2113504.388,1,0.00035162135760858
"5034","GBR","_T","BES","Secteur des entreprises","USD_PPP","V",2006,NA,15057.037839977,2113504.388,0.45196977990011,0.00712420467422138
"5035","GBR","_T","GOV","Secteur de l'Etat","USD_PPP","V",2006,NA,10616.783124764,2113504.388,0.318685865250779,0.00502330782232755
"5036","GBR","_T","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2006,NA,418.81339339963,2113504.388,0.0125715960367367,0.000198160645313801
"5037","GBR","_T","PNP","Secteur privé sans but lucratif","USD_PPP","V",2006,NA,1544.5987268403,2113504.388,0.0463644943994554,0.000730823524952294
"5038","GBR","_T","ROW","Reste du monde","USD_PPP","V",2006,NA,5677.024880021,2113504.388,0.170408264412947,0.00268607196287543
"5039","GBR","_T","_T","Total","USD_PPP","V",2006,NA,33314.257965001,2113504.388,1,0.01576256862969
"5040","GBR","BES","BES","Secteur des entreprises","USD_PPP","V",2007,NA,15403.35050778,2178375.498,0.698764173227129,0.00707102633220124
"5041","GBR","BES","GOV","Secteur de l'Etat","USD_PPP","V",2007,NA,1500.0771227431,2178375.498,0.0680501394758941,0.000688621922216966
"5042","GBR","BES","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2007,NA,NA,2178375.498,NA,NA
"5043","GBR","BES","PNP","Secteur privé sans but lucratif","USD_PPP","V",2007,NA,21.041424251925,2178375.498,0.000954532159317635,9.65922737895439e-06
"5044","GBR","BES","ROW","Reste du monde","USD_PPP","V",2007,NA,5119.2348126427,2178375.498,0.232231155137647,0.00235002405110723
"5045","GBR","BES","ROW_BES","Secteur des entreprises","USD_PPP","V",2007,NA,5081.759782199,2178375.498,0.230531121846096,0.00233282085061306
"5046","GBR","BES","_T","Total","USD_PPP","V",2007,NA,22043.703867418,2178375.498,1,0.0101193315329045
"5047","GBR","GOV","BES","Secteur des entreprises","USD_PPP","V",2007,NA,297.38640294929,2178375.498,0.0920890416791684,0.000136517511890087
"5048","GBR","GOV","GOV","Secteur de l'Etat","USD_PPP","V",2007,NA,2725.6838151209,2178375.498,0.844038624380901,0.0012512460857292
"5049","GBR","GOV","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2007,NA,24.286485726702,2178375.498,0.00752058323496437,1.11488977676254e-05
"5050","GBR","GOV","PNP","Secteur privé sans but lucratif","USD_PPP","V",2007,NA,86.781772207922,2178375.498,0.0268729510111804,3.9837838925198e-05
"5051","GBR","GOV","ROW","Reste du monde","USD_PPP","V",2007,NA,95.196931625565,2178375.498,0.0294787996937791,4.37008824754808e-05
"5052","GBR","GOV","_T","Total","USD_PPP","V",2007,NA,3229.3354076304,2178375.498,1,0.0014824512167876
"5053","GBR","HES","BES","Secteur des entreprises","USD_PPP","V",2007,NA,417.04328512615,2178375.498,0.0453594369083218,0.000191446922492951
"5054","GBR","HES","GOV","Secteur de l'Etat","USD_PPP","V",2007,NA,6363.9773547115,2178375.498,0.69217378531753,0.00292143267336341
"5055","GBR","HES","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2007,NA,397.24869218663,2178375.498,0.0432064911072775,0.000182360062602315
"5056","GBR","HES","PNP","Secteur privé sans but lucratif","USD_PPP","V",2007,NA,1241.6301882363,2178375.498,0.13504508571511,0.000569979872329752
"5057","GBR","HES","ROW","Reste du monde","USD_PPP","V",2007,NA,774.29056567579,2178375.498,0.0842152009517575,0.000355444029914346
"5058","GBR","HES","ROW_BES","Secteur des entreprises","USD_PPP","V",2007,NA,121.00229227984,2178375.498,0.0131607342407383,5.55470314419778e-05
"5059","GBR","HES","ROW_IO","RDM - Organisation internationales","USD_PPP","V",2007,NA,458.98651560045,2178375.498,0.0499213646129118,0.000210701284522275
"5060","GBR","HES","_T","Total","USD_PPP","V",2007,NA,9194.1900859364,2178375.498,1,0.00422066356070279
"5061","GBR","PNP","BES","Secteur des entreprises","USD_PPP","V",2007,NA,82.166620675454,2178375.498,0.104619133382775,3.77192181746868e-05
"5062","GBR","PNP","GOV","Secteur de l'Etat","USD_PPP","V",2007,NA,311.01537908673,2178375.498,0.39600216196416,0.000142773998042247
"5063","GBR","PNP","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2007,NA,12.743741418744,2178375.498,0.016226043767204,5.85011235686603e-06
"5064","GBR","PNP","PNP","Secteur privé sans but lucratif","USD_PPP","V",2007,NA,276.82955197973,2178375.498,0.352474856392785,0.000127080731597418
"5065","GBR","PNP","ROW","Reste du monde","USD_PPP","V",2007,NA,102.63264941164,2178375.498,0.130677624927948,4.71143058237061e-05
"5066","GBR","PNP","_T","Total","USD_PPP","V",2007,NA,785.38808360061,2178375.498,1,0.000360538430735053
"5067","GBR","_T","BES","Secteur des entreprises","USD_PPP","V",2007,NA,16199.946816531,2178375.498,0.459538836853642,0.00743670998475902
"5068","GBR","_T","GOV","Secteur de l'Etat","USD_PPP","V",2007,NA,10900.753671662,2178375.498,0.309218278296564,0.00500407467935172
"5069","GBR","_T","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2007,NA,434.27891933208,2178375.498,0.0123190546067889,0.000199359072726809
"5070","GBR","_T","PNP","Secteur privé sans but lucratif","USD_PPP","V",2007,NA,1626.2829366759,2178375.498,0.0461322606536187,0.000746557670231333
"5071","GBR","_T","ROW","Reste du monde","USD_PPP","V",2007,NA,6091.3549593557,2178375.498,0.17279156558888,0.00279628326932077
"5072","GBR","_T","_T","Total","USD_PPP","V",2007,NA,35252.617444585,2178375.498,1,0.0161829847411298
"5073","GBR","BES","BES","Secteur des entreprises","USD_PPP","V",2008,NA,15800.719492616,2271084.657,0.697482947919671,0.00695734500425362
"5074","GBR","BES","GOV","Secteur de l'Etat","USD_PPP","V",2008,NA,1490.3993059921,2271084.657,0.0657899219087203,0.000656249999927722
"5075","GBR","BES","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2008,NA,NA,2271084.657,NA,NA
"5076","GBR","BES","PNP","Secteur privé sans but lucratif","USD_PPP","V",2008,NA,34.641736708926,2271084.657,0.0015291721780195,1.52533885525369e-05
"5077","GBR","BES","ROW","Reste du monde","USD_PPP","V",2008,NA,5328.1695382026,2271084.657,0.235198618534937,0.00234609023568539
"5078","GBR","BES","ROW_BES","Secteur des entreprises","USD_PPP","V",2008,NA,5261.9299965859,2271084.657,0.232274640878271,0.00231692375727494
"5079","GBR","BES","_T","Total","USD_PPP","V",2008,NA,22653.915109672,2271084.657,1,0.00997493203956421
"5080","GBR","GOV","BES","Secteur des entreprises","USD_PPP","V",2008,NA,264.85441711743,2271084.657,0.0791865489473726,0.000116620230910851
"5081","GBR","GOV","GOV","Secteur de l'Etat","USD_PPP","V",2008,NA,2822.1433399071,2271084.657,0.843768414943864,0.00124264118962215
"5082","GBR","GOV","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2008,NA,30.442168268596,2271084.657,0.00910164260766896,1.34042419663954e-05
"5083","GBR","GOV","PNP","Secteur privé sans but lucratif","USD_PPP","V",2008,NA,116.4800214923,2271084.657,0.0348253618862678,5.12882781067989e-05
"5084","GBR","GOV","ROW","Reste du monde","USD_PPP","V",2008,NA,110.76953189667,2271084.657,0.0331180316147952,4.87738453761523e-05
"5085","GBR","GOV","_T","Total","USD_PPP","V",2008,NA,3344.6894786822,2271084.657,1,0.0014727277859824
"5086","GBR","HES","BES","Secteur des entreprises","USD_PPP","V",2008,NA,445.13886328804,2271084.657,0.0459727265971554,0.000196002761022589
"5087","GBR","HES","GOV","Secteur de l'Etat","USD_PPP","V",2008,NA,6555.8429988916,2271084.657,0.677069567855044,0.00288665725369814
"5088","GBR","HES","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2008,NA,409.22519946055,2271084.657,0.0422636614392678,0.000180189319759272
"5089","GBR","HES","PNP","Secteur privé sans but lucratif","USD_PPP","V",2008,NA,1349.1149242772,2271084.657,0.139332906373992,0.000594039909573129
"5090","GBR","HES","ROW","Reste du monde","USD_PPP","V",2008,NA,923.35068191569,2271084.657,0.0953611377345392,0.000406568147545585
"5091","GBR","HES","ROW_BES","Secteur des entreprises","USD_PPP","V",2008,NA,135.67792649424,2271084.657,0.0140124458554689,5.97414658568758e-05
"5092","GBR","HES","_T","Total","USD_PPP","V",2008,NA,9682.6726678331,2271084.657,1,0.00426345739159872
"5093","GBR","PNP","BES","Secteur des entreprises","USD_PPP","V",2008,NA,87.702118197449,2271084.657,0.101891387798657,3.86168423652245e-05
"5094","GBR","PNP","GOV","Secteur de l'Etat","USD_PPP","V",2008,NA,336.72649380494,2271084.657,0.391205257837879,0.000148266817252748
"5095","GBR","PNP","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2008,NA,13.127855504884,2271084.657,0.0152518028492928,5.78043423631125e-06
"5096","GBR","PNP","PNP","Secteur privé sans but lucratif","USD_PPP","V",2008,NA,300.79401828224,2271084.657,0.34945929008592,0.000132445092856897
"5097","GBR","PNP","ROW","Reste du monde","USD_PPP","V",2008,NA,122.39074163153,2271084.657,0.142192261428255,5.38908759980804e-05
"5098","GBR","PNP","_T","Total","USD_PPP","V",2008,NA,860.74122742104,2271084.657,1,0.000379000062709261
"5099","GBR","_T","BES","Secteur des entreprises","USD_PPP","V",2008,NA,16598.414748707,2271084.657,0.45422818368447,0.00730858477580169
"5100","GBR","_T","GOV","Secteur de l'Etat","USD_PPP","V",2008,NA,11205.09731726,2271084.657,0.306635969728568,0.00493380873439629
"5101","GBR","_T","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2008,NA,452.79536574687,2271084.657,0.0123910879248253,0.000199374058712982
"5102","GBR","_T","PNP","Secteur privé sans but lucratif","USD_PPP","V",2008,NA,1801.0307007607,2271084.657,0.0492865684073973,0.000793026669089377
"5103","GBR","_T","ROW","Reste du monde","USD_PPP","V",2008,NA,6484.6804936465,2271084.657,0.177458190254742,0.00285532310460521
"5104","GBR","_T","_T","Total","USD_PPP","V",2008,NA,36542.018626121,2271084.657,1,0.0160901173426055
"5105","GBR","BES","BES","Secteur des entreprises","USD_PPP","V",2009,NA,15485.264054579,2181121.129,0.703789042498729,0.00709968091578604
"5106","GBR","BES","GOV","Secteur de l'Etat","USD_PPP","V",2009,NA,1736.3887394776,2181121.129,0.0789170506912444,0.000796099178716268
"5107","GBR","BES","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2009,NA,NA,2181121.129,NA,NA
"5108","GBR","BES","PNP","Secteur privé sans but lucratif","USD_PPP","V",2009,NA,18.307423854995,2181121.129,0.000832053251408093,8.39358420382117e-06
"5109","GBR","BES","ROW","Reste du monde","USD_PPP","V",2009,NA,4762.7467290457,2181121.129,0.216461853558632,0.00218362321364028
"5110","GBR","BES","ROW_BES","Secteur des entreprises","USD_PPP","V",2009,NA,4701.3464459628,2181121.129,0.213671274961602,0.00215547242354132
"5111","GBR","BES","_T","Total","USD_PPP","V",2009,NA,22002.706946957,2181121.129,1,0.0100877968923463
"5112","GBR","GOV","BES","Secteur des entreprises","USD_PPP","V",2009,NA,266.16177758416,2181121.129,0.079746835443037,0.000122029801117093
"5113","GBR","GOV","GOV","Secteur de l'Etat","USD_PPP","V",2009,NA,2791.1780062,2181121.129,0.836286919831205,0.00127969876092104
"5114","GBR","GOV","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2009,NA,18.307423854995,2181121.129,0.00548523206751044,8.39358420382117e-06
"5115","GBR","GOV","PNP","Secteur privé sans but lucratif","USD_PPP","V",2009,NA,146.45939083996,2181121.129,0.0438818565400835,6.71486736305694e-05
"5116","GBR","GOV","ROW","Reste du monde","USD_PPP","V",2009,NA,115.47759662382,2181121.129,0.0345991561181444,5.29441465164129e-05
"5117","GBR","GOV","_T","Total","USD_PPP","V",2009,NA,3337.584195103,2181121.129,1,0.00153021496638897
"5118","GBR","HES","BES","Secteur des entreprises","USD_PPP","V",2009,NA,392.90548119567,2181121.129,0.0385998893193154,0.000180139230220473
"5119","GBR","HES","GOV","Secteur de l'Etat","USD_PPP","V",2009,NA,6956.8210648982,2181121.129,0.683453237410097,0.00318956199745209
"5120","GBR","HES","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2009,NA,434.30842437542,2181121.129,0.0426674045379091,0.000199121643727573
"5121","GBR","HES","PNP","Secteur privé sans but lucratif","USD_PPP","V",2009,NA,1350.9470541613,2181121.129,0.132719977863867,0.000619381948209672
"5122","GBR","HES","ROW","Reste du monde","USD_PPP","V",2009,NA,1043.9456387468,2181121.129,0.10255949086885,0.000478627997714839
"5123","GBR","HES","ROW_BES","Secteur des entreprises","USD_PPP","V",2009,NA,153.84150744365,2181121.129,0.0151137244050923,7.05332250456824e-05
"5124","GBR","HES","ROW_IO","RDM - Organisation internationales","USD_PPP","V",2009,NA,599.97934415614,2181121.129,0.0589432761483137,0.000275078415489569
"5125","GBR","HES","_T","Total","USD_PPP","V",2009,NA,10178.927663377,2181121.129,1,0.00466683281732447
"5126","GBR","PNP","BES","Secteur des entreprises","USD_PPP","V",2009,NA,77.454485540364,2181121.129,0.0857231920199494,3.55113177853975e-05
"5127","GBR","PNP","GOV","Secteur de l'Etat","USD_PPP","V",2009,NA,372.62648861783,2181121.129,0.412406483790527,0.000170841721563933
"5128","GBR","PNP","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2009,NA,13.941807397266,2181121.129,0.0154301745635914,6.39203720137177e-06
"5129","GBR","PNP","PNP","Secteur privé sans but lucratif","USD_PPP","V",2009,NA,301.22753558334,2181121.129,0.333385286783036,0.000138106743169026
"5130","GBR","PNP","ROW","Reste du monde","USD_PPP","V",2009,NA,138.29146327389,2181121.129,0.153054862842896,6.34038437550205e-05
"5131","GBR","PNP","_T","Total","USD_PPP","V",2009,NA,903.54178041269,2181121.129,1,0.00041425566347475
"5132","GBR","_T","BES","Secteur des entreprises","USD_PPP","V",2009,NA,16221.785798899,2181121.129,0.445374967135277,0.00743736126490891
"5133","GBR","_T","GOV","Secteur de l'Etat","USD_PPP","V",2009,NA,11857.014299194,2181121.129,0.325538594781868,0.0054362016586535
"5134","GBR","_T","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2009,NA,466.55765562769,2181121.129,0.0128095083437729,0.00021390726513277
"5135","GBR","_T","PNP","Secteur privé sans but lucratif","USD_PPP","V",2009,NA,1816.9414044396,2181121.129,0.0498847801543486,0.000833030949213092
"5136","GBR","_T","ROW","Reste du monde","USD_PPP","V",2009,NA,6060.4614276901,2181121.129,0.166392149584745,0.0027785992016265
"5137","GBR","_T","ROW_BES","Secteur des entreprises","USD_PPP","V",2009,NA,4855.1288063447,2181121.129,0.133299308680926,0.00222597853085339
"5138","GBR","_T","ROW_IO","RDM - Organisation internationales","USD_PPP","V",2009,NA,710.8913509232,2181121.129,0.019517777880883,0.000325929331237614
"5139","GBR","_T","_T","Total","USD_PPP","V",2009,NA,36422.76058585,2181121.129,1,0.0166991003395346
"5140","GBR","BES","BES","Secteur des entreprises","USD_PPP","V",2010,NA,15768.735464278,2290196.899,0.689308786735862,0.00688531866895956
"5141","GBR","BES","GOV","Secteur de l'Etat","USD_PPP","V",2010,NA,1984.2973271001,2290196.899,0.0867408541518843,0.000866430885469512
"5142","GBR","BES","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2010,NA,NA,2290196.899,NA,NA
"5143","GBR","BES","PNP","Secteur privé sans but lucratif","USD_PPP","V",2010,NA,6.691682168,2290196.899,0.00029251776890388,2.92188072166279e-06
"5144","GBR","BES","ROW","Reste du monde","USD_PPP","V",2010,NA,5116.4317103157,2290196.899,0.223657841343341,0.00223405756620741
"5145","GBR","BES","ROW_BES","Secteur des entreprises","USD_PPP","V",2010,NA,5033.4129928264,2290196.899,0.220028791216998,0.00219780796796302
"5146","GBR","BES","_T","Total","USD_PPP","V",2010,NA,22876.156183862,2290196.899,1,0.00998872900135824
"5147","GBR","GOV","BES","Secteur des entreprises","USD_PPP","V",2010,NA,264.36558225821,2290196.899,0.073933606640927,0.000115433560482788
"5148","GBR","GOV","GOV","Secteur de l'Etat","USD_PPP","V",2010,NA,2968.5498056921,2290196.899,0.830197303874734,0.00129619850895279
"5149","GBR","GOV","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2010,NA,26.426449514462,2290196.899,0.00739053361874558,1.15389421433594e-05
"5150","GBR","GOV","PNP","Secteur privé sans but lucratif","USD_PPP","V",2010,NA,114.19996312456,2290196.899,0.0319376489175999,4.98646920596324e-05
"5151","GBR","GOV","ROW","Reste du monde","USD_PPP","V",2010,NA,202.17422719969,2290196.899,0.056540906948,8.82780983975518e-05
"5152","GBR","GOV","_T","Total","USD_PPP","V",2010,NA,3575.716027789,2290196.899,1,0.00156131380203611
"5153","GBR","HES","BES","Secteur des entreprises","USD_PPP","V",2010,NA,417.6478167675,2290196.899,0.0411436314030155,0.000182363279310117
"5154","GBR","HES","GOV","Secteur de l'Etat","USD_PPP","V",2010,NA,6786.7481912881,2290196.899,0.668581170060048,0.00296339069983524
"5155","GBR","HES","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2010,NA,423.63872319857,2290196.899,0.041733812019492,0.000184979170735734
"5156","GBR","HES","PNP","Secteur privé sans but lucratif","USD_PPP","V",2010,NA,1378.14909495,2290196.899,0.135765245512076,0.000601760091261917
"5157","GBR","HES","ROW","Reste du monde","USD_PPP","V",2010,NA,1144.7873575615,2290196.899,0.112776141005336,0.000499864163671414
"5158","GBR","HES","ROW_BES","Secteur des entreprises","USD_PPP","V",2010,NA,162.4726192739,2290196.899,0.0160056231401519,7.09426422439235e-05
"5159","GBR","HES","ROW_IO","RDM - Organisation internationales","USD_PPP","V",2010,NA,675.3815148687,2290196.899,0.0665336845748127,0.000294901069494767
"5160","GBR","HES","_T","Total","USD_PPP","V",2010,NA,10150.971183766,2290196.899,1,0.00443235740481456
"5161","GBR","PNP","BES","Secteur des entreprises","USD_PPP","V",2010,NA,82.285764727574,2290196.899,0.088442892383407,3.59295590538541e-05
"5162","GBR","PNP","GOV","Secteur de l'Etat","USD_PPP","V",2010,NA,375.4973379207,2290196.899,0.403594361162297,0.000163958539147729
"5163","GBR","PNP","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2010,NA,13.590236978093,2290196.899,0.0146071422013011,5.9340910748884e-06
"5164","GBR","PNP","PNP","Secteur privé sans but lucratif","USD_PPP","V",2010,NA,307.26738039864,2290196.899,0.33025901803914,0.000134166359465776
"5165","GBR","PNP","ROW","Reste du monde","USD_PPP","V",2010,NA,151.74229335338,2290196.899,0.163096586213862,6.62573132553089e-05
"5166","GBR","PNP","_T","Total","USD_PPP","V",2010,NA,930.38301337838,2290196.899,1,0.000406245861997554
"5167","GBR","_T","BES","Secteur des entreprises","USD_PPP","V",2010,NA,16533.01099358,2290196.899,0.440490099385495,0.00721903474797256
"5168","GBR","_T","GOV","Secteur de l'Etat","USD_PPP","V",2010,NA,12115.124981402,2290196.899,0.322784071769972,0.00528999274546743
"5169","GBR","_T","HES","Secteur de l'enseignement supérieur","USD_PPP","V",2010,NA,463.65540969112,2290196.899,0.012353201578029,0.00020245220395398
"5170","GBR","_T","PNP","Secteur privé sans but lucratif","USD_PPP","V",2010,NA,1806.2906083665,2290196.899,0.0481251194901769,0.000788705376884933
"5171","GBR","_T","ROW","Reste du monde","USD_PPP","V",2010,NA,6615.0837634875,2290196.899,0.176246111827633,0.002888434512498
"5172","GBR","_T","ROW_BES","Secteur des entreprises","USD_PPP","V",2010,NA,5195.8861816051,2290196.899,0.138434337303695,0.00226875085887761
"5173","GBR","_T","ROW_IO","RDM - Organisation internationales","USD_PPP","V",2010,NA,904.70546276186,2290196.899,0.0241041271527201,0.000395033921824317
