"","REF_AREA","SECT_PERF","UNIT_MEASURE","PRICE_BASE","TIME_PERIOD","BASE_PER","OBS_VALUE","PIB","share","share_sect"
"1349","USA","HES","USD_PPP","V",2015,NA,64635,18295019,0.00353292882614661,0.132826291118404
"1350","USA","_T","USD_PPP","V",2015,NA,507401,18295019,0.0277343795051538,1
"1351","USA","GOV","USD_PPP","V",2016,NA,52508,18804913,0.0027922490255605,0.102828629395499
"1352","USA","BES","USD_PPP","V",2016,NA,390336,18804913,0.0207571287354533,0.764411439851479
"1353","USA","HES","USD_PPP","V",2016,NA,67792,18804913,0.0036050153489144,0.132759930753022
"1354","USA","_T","USD_PPP","V",2016,NA,533465,18804913,0.0283683843684892,1
"1355","USA","GOV","USD_PPP","V",2017,NA,54129,19612102,0.00275997952692679,0.0998977565498557
"1356","USA","BES","USD_PPP","V",2017,NA,416601,19612102,0.0212420371870389,0.76885782623781
"1357","USA","HES","USD_PPP","V",2017,NA,71114,19612102,0.00362602641980956,0.131244417212334
"1358","USA","_T","USD_PPP","V",2017,NA,565685,19612102,0.0288436700971676,1
"1359","USA","GOV","USD_PPP","V",2018,NA,60218,20656516,0.00291520602990359,0.101555424760986
"1360","USA","BES","USD_PPP","V",2018,NA,457861,20656516,0.0221654513278038,0.772165603913943
"1361","USA","HES","USD_PPP","V",2018,NA,74878,20656516,0.00362490944745958,0.126278971325071
"1362","USA","_T","USD_PPP","V",2018,NA,618066,20656516,0.0299211154485103,1
"1363","USA","GOV","USD_PPP","V",2019,NA,64801,21539982,0.00300840548520421,0.099484622340401
"1364","USA","BES","USD_PPP","V",2019,NA,508420,21539982,0.0236035480438192,0.780543073259775
"1365","USA","HES","USD_PPP","V",2019,NA,78146,21539982,0.00362795103542798,0.119972304399824
"1366","USA","_T","USD_PPP","V",2019,NA,677881,21539982,0.0314708248131312,1
"1367","USA","GOV","USD_PPP","V",2020,NA,66641,21354105,0.00312075828043367,0.0948997828331375
"1368","USA","BES","USD_PPP","V",2020,NA,554742,21354105,0.025978236971299,0.789977571291253
"1369","USA","HES","USD_PPP","V",2020,NA,80842,21354105,0.00378578263991865,0.11512264587561
"1370","USA","_T","USD_PPP","V",2020,NA,730329,21354105,0.0342008714483702,1
"1371","USA","GOV","USD_PPP","V",2021,NA,68413,23681171,0.00288891963999584,0.0861094363798618
"1372","USA","BES","USD_PPP","V",2021,NA,640289,23681171,0.0270378943676392,0.805912983062069
"1373","USA","_T","USD_PPP","V",2021,NA,821811,23681171,0.0347031403134583,1
"1374","USA","HES","USD_PPP","V",2021,NA,85787,23681171,0.00362258268393907,0.107977580558069
